subset,window_quarters,metric,n_min,origin_quarter,target_quarter,origin_n,target_n,prediction,actual,error,abs_error
license_W2,1,top3,1,2024Q3,2024Q4,9,4,34.15560012754988,26.04053216657182,8.115067960978063,8.115067960978063
license_W2,1,top3,3,2024Q3,2024Q4,9,4,34.15560012754988,26.04053216657182,8.115067960978063,8.115067960978063
license_W2,1,top3,1,2024Q4,2025Q1,4,2,26.04053216657182,28.998675538491128,-2.9581433719193093,2.9581433719193093
license_W2,2,p90,1,2024Q3,2024Q4,21,4,32.46253888329018,31.944703534852636,0.5178353484375435,0.5178353484375435
license_W2,2,p90,3,2024Q3,2024Q4,21,4,32.46253888329018,31.944703534852636,0.5178353484375435,0.5178353484375435
license_W2,2,p90,1,2024Q4,2025Q1,13,2,33.102398446688916,30.08623735677516,3.016161089913755,3.016161089913755
license_W2,2,p95,1,2024Q3,2024Q4,21,4,33.059051837739325,32.60353343619562,0.4555184015437064,0.4555184015437064
license_W2,2,p95,3,2024Q3,2024Q4,21,4,33.059051837739325,32.60353343619562,0.4555184015437064,0.4555184015437064
license_W2,2,p95,1,2024Q4,2025Q1,13,2,35.16060492458169,30.222182584060665,4.938422340521026,4.938422340521026
license_W2,2,top3,1,2024Q3,2024Q4,21,4,34.50985267539195,26.04053216657182,8.469320508820129,8.469320508820129
license_W2,2,top3,3,2024Q3,2024Q4,21,4,34.50985267539195,26.04053216657182,8.469320508820129,8.469320508820129
license_W2,2,top3,1,2024Q4,2025Q1,13,2,34.57762317532504,28.998675538491128,5.5789476368339095,5.5789476368339095
license_W2,3,p90,1,2024Q4,2025Q1,25,2,32.82044665595967,30.08623735677516,2.73420929918451,2.73420929918451
license_W2,3,p95,1,2024Q4,2025Q1,25,2,33.22170103757875,30.222182584060665,2.999518453518082,2.999518453518082
license_W2,3,top3,1,2024Q4,2025Q1,25,2,34.77646082680809,28.998675538491128,5.777785288316963,5.777785288316963
inherited_C2_aligned_cutoff,1,p90,1,2024Q2,2024Q3,71,82,29.25746822860332,35.532429421705984,-6.274961193102666,6.274961193102666
inherited_C2_aligned_cutoff,1,p90,3,2024Q2,2024Q3,71,82,29.25746822860332,35.532429421705984,-6.274961193102666,6.274961193102666
inherited_C2_aligned_cutoff,1,p90,5,2024Q2,2024Q3,71,82,29.25746822860332,35.532429421705984,-6.274961193102666,6.274961193102666
inherited_C2_aligned_cutoff,1,p90,10,2024Q2,2024Q3,71,82,29.25746822860332,35.532429421705984,-6.274961193102666,6.274961193102666
inherited_C2_aligned_cutoff,1,p90,1,2024Q3,2024Q4,82,84,35.532429421705984,41.16534748433419,-5.632918062628207,5.632918062628207
inherited_C2_aligned_cutoff,1,p90,3,2024Q3,2024Q4,82,84,35.532429421705984,41.16534748433419,-5.632918062628207,5.632918062628207
inherited_C2_aligned_cutoff,1,p90,5,2024Q3,2024Q4,82,84,35.532429421705984,41.16534748433419,-5.632918062628207,5.632918062628207
inherited_C2_aligned_cutoff,1,p90,10,2024Q3,2024Q4,82,84,35.532429421705984,41.16534748433419,-5.632918062628207,5.632918062628207
inherited_C2_aligned_cutoff,1,p90,1,2024Q4,2025Q1,84,94,41.16534748433419,39.98094603659342,1.1844014477407683,1.1844014477407683
inherited_C2_aligned_cutoff,1,p90,3,2024Q4,2025Q1,84,94,41.16534748433419,39.98094603659342,1.1844014477407683,1.1844014477407683
inherited_C2_aligned_cutoff,1,p90,5,2024Q4,2025Q1,84,94,41.16534748433419,39.98094603659342,1.1844014477407683,1.1844014477407683
inherited_C2_aligned_cutoff,1,p90,10,2024Q4,2025Q1,84,94,41.16534748433419,39.98094603659342,1.1844014477407683,1.1844014477407683
inherited_C2_aligned_cutoff,1,p95,1,2024Q2,2024Q3,71,82,31.480415201344506,38.420134244023664,-6.939719042679158,6.939719042679158
inherited_C2_aligned_cutoff,1,p95,3,2024Q2,2024Q3,71,82,31.480415201344506,38.420134244023664,-6.939719042679158,6.939719042679158
inherited_C2_aligned_cutoff,1,p95,5,2024Q2,2024Q3,71,82,31.480415201344506,38.420134244023664,-6.939719042679158,6.939719042679158
inherited_C2_aligned_cutoff,1,p95,10,2024Q2,2024Q3,71,82,31.480415201344506,38.420134244023664,-6.939719042679158,6.939719042679158
inherited_C2_aligned_cutoff,1,p95,1,2024Q3,2024Q4,82,84,38.420134244023664,42.18943387429477,-3.7692996302711066,3.7692996302711066
inherited_C2_aligned_cutoff,1,p95,3,2024Q3,2024Q4,82,84,38.420134244023664,42.18943387429477,-3.7692996302711066,3.7692996302711066
inherited_C2_aligned_cutoff,1,p95,5,2024Q3,2024Q4,82,84,38.420134244023664,42.18943387429477,-3.7692996302711066,3.7692996302711066
inherited_C2_aligned_cutoff,1,p95,10,2024Q3,2024Q4,82,84,38.420134244023664,42.18943387429477,-3.7692996302711066,3.7692996302711066
inherited_C2_aligned_cutoff,1,p95,1,2024Q4,2025Q1,84,94,42.18943387429477,40.39625853835983,1.79317533593494,1.79317533593494
inherited_C2_aligned_cutoff,1,p95,3,2024Q4,2025Q1,84,94,42.18943387429477,40.39625853835983,1.79317533593494,1.79317533593494
inherited_C2_aligned_cutoff,1,p95,5,2024Q4,2025Q1,84,94,42.18943387429477,40.39625853835983,1.79317533593494,1.79317533593494
inherited_C2_aligned_cutoff,1,p95,10,2024Q4,2025Q1,84,94,42.18943387429477,40.39625853835983,1.79317533593494,1.79317533593494
inherited_C2_aligned_cutoff,1,top3,1,2024Q2,2024Q3,71,82,37.46957568896942,44.0263010089645,-6.556725319995081,6.556725319995081
inherited_C2_aligned_cutoff,1,top3,3,2024Q2,2024Q3,71,82,37.46957568896942,44.0263010089645,-6.556725319995081,6.556725319995081
inherited_C2_aligned_cutoff,1,top3,5,2024Q2,2024Q3,71,82,37.46957568896942,44.0263010089645,-6.556725319995081,6.556725319995081
inherited_C2_aligned_cutoff,1,top3,10,2024Q2,2024Q3,71,82,37.46957568896942,44.0263010089645,-6.556725319995081,6.556725319995081
inherited_C2_aligned_cutoff,1,top3,1,2024Q3,2024Q4,82,84,44.0263010089645,47.65853461142634,-3.632233602461838,3.632233602461838
inherited_C2_aligned_cutoff,1,top3,3,2024Q3,2024Q4,82,84,44.0263010089645,47.65853461142634,-3.632233602461838,3.632233602461838
inherited_C2_aligned_cutoff,1,top3,5,2024Q3,2024Q4,82,84,44.0263010089645,47.65853461142634,-3.632233602461838,3.632233602461838
inherited_C2_aligned_cutoff,1,top3,10,2024Q3,2024Q4,82,84,44.0263010089645,47.65853461142634,-3.632233602461838,3.632233602461838
inherited_C2_aligned_cutoff,1,top3,1,2024Q4,2025Q1,84,94,47.65853461142634,41.243246404233965,6.415288207192376,6.415288207192376
inherited_C2_aligned_cutoff,1,top3,3,2024Q4,2025Q1,84,94,47.65853461142634,41.243246404233965,6.415288207192376,6.415288207192376
inherited_C2_aligned_cutoff,1,top3,5,2024Q4,2025Q1,84,94,47.65853461142634,41.243246404233965,6.415288207192376,6.415288207192376
inherited_C2_aligned_cutoff,1,top3,10,2024Q4,2025Q1,84,94,47.65853461142634,41.243246404233965,6.415288207192376,6.415288207192376
inherited_C2_aligned_cutoff,2,p90,1,2024Q3,2024Q4,153,84,33.10489608296549,41.16534748433419,-8.060451401368702,8.060451401368702
inherited_C2_aligned_cutoff,2,p90,3,2024Q3,2024Q4,153,84,33.10489608296549,41.16534748433419,-8.060451401368702,8.060451401368702
inherited_C2_aligned_cutoff,2,p90,5,2024Q3,2024Q4,153,84,33.10489608296549,41.16534748433419,-8.060451401368702,8.060451401368702
inherited_C2_aligned_cutoff,2,p90,10,2024Q3,2024Q4,153,84,33.10489608296549,41.16534748433419,-8.060451401368702,8.060451401368702
inherited_C2_aligned_cutoff,2,p90,1,2024Q4,2025Q1,166,94,39.72905512306491,39.98094603659342,-0.2518909135285128,0.2518909135285128
inherited_C2_aligned_cutoff,2,p90,3,2024Q4,2025Q1,166,94,39.72905512306491,39.98094603659342,-0.2518909135285128,0.2518909135285128
inherited_C2_aligned_cutoff,2,p90,5,2024Q4,2025Q1,166,94,39.72905512306491,39.98094603659342,-0.2518909135285128,0.2518909135285128
inherited_C2_aligned_cutoff,2,p90,10,2024Q4,2025Q1,166,94,39.72905512306491,39.98094603659342,-0.2518909135285128,0.2518909135285128
inherited_C2_aligned_cutoff,2,p95,1,2024Q3,2024Q4,153,84,37.33056575526412,42.18943387429477,-4.858868119030653,4.858868119030653
inherited_C2_aligned_cutoff,2,p95,3,2024Q3,2024Q4,153,84,37.33056575526412,42.18943387429477,-4.858868119030653,4.858868119030653
inherited_C2_aligned_cutoff,2,p95,5,2024Q3,2024Q4,153,84,37.33056575526412,42.18943387429477,-4.858868119030653,4.858868119030653
inherited_C2_aligned_cutoff,2,p95,10,2024Q3,2024Q4,153,84,37.33056575526412,42.18943387429477,-4.858868119030653,4.858868119030653
inherited_C2_aligned_cutoff,2,p95,1,2024Q4,2025Q1,166,94,41.52702369129027,40.39625853835983,1.1307651529304366,1.1307651529304366
inherited_C2_aligned_cutoff,2,p95,3,2024Q4,2025Q1,166,94,41.52702369129027,40.39625853835983,1.1307651529304366,1.1307651529304366
inherited_C2_aligned_cutoff,2,p95,5,2024Q4,2025Q1,166,94,41.52702369129027,40.39625853835983,1.1307651529304366,1.1307651529304366
inherited_C2_aligned_cutoff,2,p95,10,2024Q4,2025Q1,166,94,41.52702369129027,40.39625853835983,1.1307651529304366,1.1307651529304366
inherited_C2_aligned_cutoff,2,top3,1,2024Q3,2024Q4,153,84,44.7878360044866,47.65853461142634,-2.87069860693974,2.87069860693974
inherited_C2_aligned_cutoff,2,top3,3,2024Q3,2024Q4,153,84,44.7878360044866,47.65853461142634,-2.87069860693974,2.87069860693974
inherited_C2_aligned_cutoff,2,top3,5,2024Q3,2024Q4,153,84,44.7878360044866,47.65853461142634,-2.87069860693974,2.87069860693974
inherited_C2_aligned_cutoff,2,top3,10,2024Q3,2024Q4,153,84,44.7878360044866,47.65853461142634,-2.87069860693974,2.87069860693974
inherited_C2_aligned_cutoff,2,top3,1,2024Q4,2025Q1,166,94,47.65853461142634,41.243246404233965,6.415288207192376,6.415288207192376
inherited_C2_aligned_cutoff,2,top3,3,2024Q4,2025Q1,166,94,47.65853461142634,41.243246404233965,6.415288207192376,6.415288207192376
inherited_C2_aligned_cutoff,2,top3,5,2024Q4,2025Q1,166,94,47.65853461142634,41.243246404233965,6.415288207192376,6.415288207192376
inherited_C2_aligned_cutoff,2,top3,10,2024Q4,2025Q1,166,94,47.65853461142634,41.243246404233965,6.415288207192376,6.415288207192376
inherited_C2_aligned_cutoff,3,p90,1,2024Q4,2025Q1,237,94,38.331994352316016,39.98094603659342,-1.6489516842774066,1.6489516842774066
inherited_C2_aligned_cutoff,3,p90,3,2024Q4,2025Q1,237,94,38.331994352316016,39.98094603659342,-1.6489516842774066,1.6489516842774066
inherited_C2_aligned_cutoff,3,p90,5,2024Q4,2025Q1,237,94,38.331994352316016,39.98094603659342,-1.6489516842774066,1.6489516842774066
inherited_C2_aligned_cutoff,3,p90,10,2024Q4,2025Q1,237,94,38.331994352316016,39.98094603659342,-1.6489516842774066,1.6489516842774066
inherited_C2_aligned_cutoff,3,p95,1,2024Q4,2025Q1,237,94,41.24176690811548,40.39625853835983,0.8455083697556489,0.8455083697556489
inherited_C2_aligned_cutoff,3,p95,3,2024Q4,2025Q1,237,94,41.24176690811548,40.39625853835983,0.8455083697556489,0.8455083697556489
inherited_C2_aligned_cutoff,3,p95,5,2024Q4,2025Q1,237,94,41.24176690811548,40.39625853835983,0.8455083697556489,0.8455083697556489
inherited_C2_aligned_cutoff,3,p95,10,2024Q4,2025Q1,237,94,41.24176690811548,40.39625853835983,0.8455083697556489,0.8455083697556489
inherited_C2_aligned_cutoff,3,top3,1,2024Q4,2025Q1,237,94,47.65853461142634,41.243246404233965,6.415288207192376,6.415288207192376
inherited_C2_aligned_cutoff,3,top3,3,2024Q4,2025Q1,237,94,47.65853461142634,41.243246404233965,6.415288207192376,6.415288207192376
inherited_C2_aligned_cutoff,3,top3,5,2024Q4,2025Q1,237,94,47.65853461142634,41.243246404233965,6.415288207192376,6.415288207192376
inherited_C2_aligned_cutoff,3,top3,10,2024Q4,2025Q1,237,94,47.65853461142634,41.243246404233965,6.415288207192376,6.415288207192376
inherited_C2_full_legacy_cutoff,1,p90,1,2024Q2,2024Q3,71,82,29.25746822860332,35.532429421705984,-6.274961193102666,6.274961193102666
inherited_C2_full_legacy_cutoff,1,p90,3,2024Q2,2024Q3,71,82,29.25746822860332,35.532429421705984,-6.274961193102666,6.274961193102666
inherited_C2_full_legacy_cutoff,1,p90,5,2024Q2,2024Q3,71,82,29.25746822860332,35.532429421705984,-6.274961193102666,6.274961193102666
inherited_C2_full_legacy_cutoff,1,p90,10,2024Q2,2024Q3,71,82,29.25746822860332,35.532429421705984,-6.274961193102666,6.274961193102666
