budget,cap,policy,split,scenario_count,parameter_replicates,feasible_fraction,mean_loss,mean_within_cap_regret,cvar90_within_cap_regret,max_within_cap_regret,mean_free_regret,cvar90_free_regret,max_free_regret,nominal_loss,N_B,D_B,Q_B,N_over_B1_max,D_over_B1_max,worst_budget_ratio,local_direction_improvement,KKT_kind
1e+22,1x,worst_case_loss,heldout,144,12,1,2.20016980971,0.0270448686402,0.0552319057173,0.0561273301432,0.0270451252069,0.0552343687573,0.0561304726616,2.20016834026,4.11414757835,176.555657821,1,0.343824815953,0.588728839355,1,0,directional_nonsmooth_proxy
1e+22,1x,balanced_mean_regret,train,36,3,1,2.2001684411,0.0270452726545,0.0550099276056,0.0561259834677,0.0270455409704,0.0550123424484,0.0561293308931,2.20016834085,4.11367681142,176.574081774,1,0.343785473331,0.588790274445,1,0,directional_nonsmooth_proxy
1e+22,1x,cvar90_regret,train,36,3,1,2.20016844112,0.0270452726754,0.0550099275848,0.056125983752,0.0270455409913,0.0550123424276,0.0561293311774,2.20016834064,4.11379452199,176.569474688,1,0.343795310561,0.588774912012,1,0,directional_nonsmooth_proxy
1e+22,1x,minimax_regret,train,36,3,1,2.20016844193,0.0270452734886,0.0550099287034,0.0561259826338,0.0270455418045,0.0550123435462,0.0561293300592,2.20016834314,4.11293167856,176.603251185,1,0.343723201581,0.588887540506,1,0,directional_nonsmooth_proxy
1e+22,1x,nominal_shared,train,36,3,1,2.20016844173,0.027045273289,0.0550099280101,0.0561259855567,0.0270455416049,0.0550123428529,0.0561293329821,2.20016834021,4.11432670142,176.548648663,1,0.343839785507,0.588705467159,1,0,directional_nonsmooth_proxy
1e+22,1x,worst_case_loss,train,36,3,1,2.20016844143,0.0270452729875,0.055009927772,0.0561259848543,0.0270455413034,0.0550123426148,0.0561293322797,2.20016834026,4.11414757835,176.555657821,1,0.343824815953,0.588728839355,1,0,directional_nonsmooth_proxy
1e+22,2x,balanced_mean_regret,heldout,144,12,1,2.2001698106,0.0270451260908,0.0552343697566,0.0561304730306,0.0270451260908,0.0552343697566,0.0561304730306,2.20016834085,4.11367674015,176.574084564,1,0.343785467375,0.588790283747,1,0,directional_nonsmooth_proxy
1e+22,2x,cvar90_regret,heldout,144,12,1,2.20016981031,0.0270451258068,0.0552343694437,0.0561304728756,0.0270451258068,0.0552343694437,0.0561304728756,2.20016834064,4.11379471698,176.569467057,1,0.343795326856,0.588774886565,1,0,directional_nonsmooth_proxy
1e+22,2x,minimax_regret,heldout,144,12,1,2.20016981335,0.0270451288493,0.0552343726977,0.0561304749745,0.0270451288493,0.0552343726977,0.0561304749745,2.20016834314,4.11293196566,176.603239944,1,0.343723225575,0.588887503022,1,0,directional_nonsmooth_proxy
1e+22,2x,nominal_shared,heldout,144,12,1,2.20016980955,0.0270451250453,0.0552343685517,0.0561304726962,0.0270451250453,0.0552343685517,0.0561304726962,2.20016834021,4.11432690047,176.548640874,1,0.343839802142,0.588705441188,1,0,directional_nonsmooth_proxy
1e+22,2x,worst_case_loss,heldout,144,12,1,2.20016980971,0.027045125206,0.0552343687562,0.0561304726615,0.027045125206,0.0552343687562,0.0561304726615,2.20016834026,4.11414832151,176.555628739,1,0.34382487806,0.588728742383,1,0,directional_nonsmooth_proxy
1e+22,2x,balanced_mean_regret,train,36,3,1,2.2001684411,0.0270455409704,0.0550123424484,0.0561293308929,0.0270455409704,0.0550123424484,0.0561293308929,2.20016834085,4.11367674015,176.574084564,1,0.343785467375,0.588790283747,1,0,directional_nonsmooth_proxy
1e+22,2x,cvar90_regret,train,36,3,1,2.20016844112,0.0270455409913,0.0550123424276,0.0561293311779,0.0270455409913,0.0550123424276,0.0561293311779,2.20016834064,4.11379471698,176.569467057,1,0.343795326856,0.588774886565,1,0,directional_nonsmooth_proxy
1e+22,2x,minimax_regret,train,36,3,1,2.20016844193,0.0270455418038,0.0550123435455,0.0561293300592,0.0270455418038,0.0550123435455,0.0561293300592,2.20016834314,4.11293196566,176.603239944,1,0.343723225575,0.588887503022,1,0,directional_nonsmooth_proxy
1e+22,2x,nominal_shared,train,36,3,1,2.20016844173,0.0270455416053,0.0550123428532,0.056129332983,0.0270455416053,0.0550123428532,0.056129332983,2.20016834021,4.11432690047,176.548640874,1,0.343839802142,0.588705441188,1,0,directional_nonsmooth_proxy
1e+22,2x,worst_case_loss,train,36,3,1,2.20016844143,0.0270455413044,0.0550123426156,0.0561293322824,0.0270455413044,0.0550123426156,0.0561293322824,2.20016834026,4.11414832151,176.555628739,1,0.34382487806,0.588728742383,1,0,directional_nonsmooth_proxy
1e+22,3x,balanced_mean_regret,heldout,144,12,1,2.2001698106,0.0270451260906,0.0552343697564,0.0561304730305,0.0270451260906,0.0552343697564,0.0561304730305,2.20016834085,4.11367682513,176.574081238,1,0.343785474476,0.588790272656,1,0,directional_nonsmooth_proxy
1e+22,3x,cvar90_regret,heldout,144,12,1,2.20016981031,0.0270451258075,0.0552343694444,0.056130472876,0.0270451258075,0.0552343694444,0.056130472876,2.20016834064,4.11379441175,176.569479003,1,0.343795301348,0.5887749264,1,0,directional_nonsmooth_proxy
